id	title	content	questionType	difficulty	subject	board	grade	topicTags	marks	timeLimit	isPublished	createdAt	updatedAt	analytics
b1a5668b-f099-4191-85f7-2297e579ae5d	Understanding Scalars and Vectors	A car travels 10 km north and then 10 km east. Which of the following statements is true about the car's displacement and the total distance traveled?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
984364f1-e6d3-481b-b506-febe3c82231b	Analyzing Motion Under Constant Acceleration	A car starts from rest and accelerates uniformly along a straight road. After 5 seconds, it reaches a speed of 20 m/s. What is the total distance traveled by the car in this time period?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
0a0d3ba9-9a19-4ade-9aef-d7839e108a9a	Projectile Motion Analysis	A projectile is launched with an initial speed of 40 m/s at an angle of 30° above the horizontal. Ignore air resistance. What is the total time of flight of the projectile?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
7ae913a8-59d1-4449-9478-e44015560c02	Projectile Motion on an Inclined Plane	A projectile is launched from the base of an inclined plane with an initial speed \( v_0 \) at an angle \( \theta \) with respect to the horizontal. The inclined plane makes an angle \( \alpha \) with the horizontal, where \( \alpha < \theta \). Assuming no air resistance, what is the time of flight of the projectile before it hits the inclined plane?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
cae0c7b4-0530-4691-80e5-e41c85c25ae7	Relative Velocity in a River	A swimmer wants to cross a river that flows from west to east with a current velocity of 3 m/s. The swimmer can swim with a velocity of 5 m/s relative to the water. If the swimmer aims to reach directly across to the opposite bank, which direction relative to the north should the swimmer head?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
94064f4a-b4e5-40aa-8759-3022b7149756	Understanding Frictional Forces in Motion	A block of mass 5 kg is placed on a rough horizontal surface. A horizontal force of 20 N is applied to the block, causing it to move with a constant velocity. Given that the coefficient of kinetic friction between the block and the surface is 0.4, which of the following statements is correct about the forces acting on the block?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
d5be592c-fdbf-4ef0-aed6-45e6a94aef73	Understanding Friction on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30° with the horizontal. The coefficient of static friction between the block and the plane is 0.4. Determine the minimum force parallel to the plane required to prevent the block from sliding down.	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
f2309f3c-70c3-45a3-bef9-971e84ce501b	Centripetal Force and Angular Velocity	A small object of mass m is attached to a string and is whirled in a horizontal circle of radius R at a constant speed v. If the tension in the string is T, which of the following expressions correctly represents the relationship between T, m, v, and R?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
b0a6be8c-f8e3-495d-9d99-a5d8490069dc	Understanding Work and Energy Conversion	A block of mass 5 kg is initially at rest on a frictionless surface. A constant horizontal force of 20 N is applied to the block, causing it to slide a distance of 8 meters. What is the final kinetic energy of the block?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
17aeaa04-f687-4cbc-a31e-2e53c820d1c3	Conservation of Energy in a Pendulum System	A simple pendulum consists of a mass m attached to a string of length L. It is released from rest at an angle θ₀ with the vertical. Assuming no air resistance, what is the speed of the mass at its lowest point?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
c852e906-5df8-49b1-a006-075d47c7c133	Conservation of Momentum in an Exploding Object	A stationary object with a mass of 10 kg explodes into three fragments. The first fragment has a mass of 2 kg and moves with a velocity of 6 m/s to the east. The second fragment has a mass of 3 kg and moves with a velocity of 4 m/s to the north. What is the velocity vector of the third fragment?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
5e476abd-d154-4c23-ac17-2da4770bb585	Dimensional Analysis in Physics	In an experiment, a new physical quantity 'Z' is defined as the product of mass (M), the square of time (T^2), and the inverse of charge (Q^-1). What is the correct dimension for this quantity 'Z'?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
040d0685-b9fe-4447-aae7-246d346e4191	Understanding Scalars and Vectors	A particle moves from point A to point B in a straight line. If the displacement vector from A to B is given by \( \vec{d} = 4\hat{i} + 3\hat{j} \) meters, which of the following options correctly describes a scalar quantity related to this movement?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
6bf17172-004d-4efe-9e5c-9eda66dd4ef8	Understanding Motion with Uniform Acceleration	A car starts from rest and accelerates uniformly along a straight road. After a certain time, the car reaches a velocity of 20 m/s. If the car covers a distance of 100 meters in this time, what is the magnitude of the car's acceleration?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
3d020ee0-6b56-4790-9790-983b47b5f24e	Projectile Motion and Range	A projectile is launched from the ground with an initial speed of 20 m/s at an angle of 45° to the horizontal. Ignoring air resistance, what is the horizontal range of the projectile?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
8767b01c-393f-4807-be34-0700e71b3ac8	Projectile Motion: Maximum Height Calculation	A ball is launched from the ground with an initial speed of 20 m/s at an angle of 30° with the horizontal. Neglecting air resistance, what is the maximum height reached by the ball?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
410a40f3-c740-426d-a251-1017657c601f	Relative Velocity in a River	A swimmer can swim at a speed of 2 m/s in still water. She wants to cross a river that is 100 meters wide, flowing at 1 m/s. She aims directly across the river but is carried downstream by the current. Assuming she swims perpendicular to the riverbanks, how far downstream will she be when she reaches the opposite bank?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
0319013b-b23a-457e-93d3-11dc1b91b7ef	Friction and Motion on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30 degrees with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the minimum force parallel to the plane required to initiate motion up the incline?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
e38da6d2-aa1d-4a96-b73e-461933580485	Understanding Friction on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30° with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the minimum force parallel to the plane required to prevent the block from sliding down?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
250914ac-c84b-4a45-9722-8ba1323ea88b	Centripetal Acceleration of a Rotating Disc	A small object is placed on a rotating disc that spins with a constant angular velocity ω. The object is located at a distance r from the center of the disc. If the object moves with the disc without slipping, what is the magnitude of its centripetal acceleration?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
a05d38a4-4a95-4f08-80ee-b2feb89a4293	Kinetic Energy and Work Done by Forces	A 2 kg block is pushed along a frictionless horizontal surface by a constant horizontal force of 10 N. If the block starts from rest, what is its kinetic energy after it has moved a distance of 5 meters?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
ad93343c-6ac0-41d1-8856-5fb23a3a3f4c	Conservation of Mechanical Energy in a Pendulum System	A simple pendulum consists of a small bob of mass m attached to a string of length L. It is released from rest at an angle θ₀ with the vertical. Assuming no air resistance and a massless string, what is the speed of the bob at the lowest point in its swing?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
d9669a9a-23ca-4f9b-9d7d-f6e66c50673f	Conservation of Momentum in a Colliding System	Two ice skaters, Skater A and Skater B, are initially at rest on a frictionless ice rink. Skater A, with a mass of 50 kg, pushes Skater B, who has a mass of 70 kg. As a result, Skater A moves with a velocity of 3 m/s to the left. What is the velocity of Skater B after the push?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
a96a0ec6-2b0b-467c-a5a3-3181e0cbbb35	Understanding Dimensional Analysis	Which of the following equations can be dimensionally consistent if L represents length, T represents time, and M represents mass?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
355539f6-fa73-4974-8ee9-e1c8ecf24fe0	Scalars and Vectors: Understanding Physical Quantities	A hiker travels 5 km north and then 5 km east. What is the magnitude of the hiker's displacement from the starting point?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
c241c72d-daa2-4883-b057-a953d2e03a2f	Understanding Motion in a Straight Line	A car travels along a straight road with a velocity that varies with time according to the equation v(t) = 3t^2 - 2t, where v is in meters per second and t is in seconds. What is the total displacement of the car from t = 0 to t = 3 seconds?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
e8fa6803-0a14-4b11-b96d-f63bded74564	Projectile Motion Analysis	A projectile is launched with an initial velocity of 20 m/s at an angle of 30° above the horizontal from the edge of a cliff. The cliff is 45 meters high. Assuming no air resistance, what is the time of flight until the projectile hits the ground?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
1fb1405f-d5e6-4ac7-a536-1325b9ed8bdd	Projectile Motion Analysis	A projectile is launched from the ground with an initial speed of 20 m/s at an angle of 30 degrees above the horizontal. Assuming negligible air resistance, what is the time of flight of the projectile until it returns to the ground?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
34c48bea-1f67-4ef8-9cbe-0bcf966bb8bb	Understanding Relative Velocity in River Crossing	A boat needs to cross a river that flows from west to east at a speed of 3 m/s. The boat has a speed of 5 m/s relative to the water. To cross the river in the shortest time, the boat should be pointed directly north. What will be the resultant velocity of the boat relative to the river bank, and in which direction will it actually move?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
57ff42a7-26d7-4ad2-95fe-80dd7c78eae9	Understanding Friction on an Inclined Plane	A block of mass 5 kg is placed on a frictionless inclined plane that makes an angle of 30 degrees with the horizontal. A force of 20 N is applied parallel to the incline, pushing the block upwards. What is the acceleration of the block along the incline?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
a7fe7ac7-5900-4c8a-b494-4b12928b4b49	Understanding Static and Kinetic Friction	A block of mass 5 kg is placed on a horizontal surface. The coefficient of static friction between the block and the surface is 0.40, and the coefficient of kinetic friction is 0.30. A horizontal force is gradually applied to the block. What is the minimum force required to start moving the block?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
bf15ca4a-e9a8-4f65-a54e-c137134a9674	Understanding Centripetal Force in Circular Motion	A car of mass 1500 kg is traveling around a circular track of radius 100 meters at a constant speed of 20 m/s. What is the magnitude of the centripetal force acting on the car?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
32bf4e26-e452-42cd-b967-bf580f614940	Understanding Conservation of Mechanical Energy	A 2 kg block is released from rest at the top of a smooth inclined plane, which makes an angle of 30° with the horizontal. The block slides down the incline without friction. At the bottom of the incline, the block compresses a spring by 0.5 meters. The spring constant is 400 N/m. Calculate the height from which the block was released.	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
38954fe4-8385-41af-952b-7fd14d3c7248	Conservation of Energy in a Pendulum System	A simple pendulum consists of a mass m attached to a string of length L. It is released from rest at an angle θ₀ with respect to the vertical. Assuming no air resistance, what will be the speed of the mass at its lowest point?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.248Z	2025-07-14T02:23:04.248Z	{}
a2816a8e-a36e-4969-8d05-4eb288fbf8b8	Conservation of Momentum in a Two-Body Collision	Two ice skaters, Skater A with a mass of 50 kg and Skater B with a mass of 70 kg, are initially at rest on a frictionless ice rink. They push off against each other, and Skater A moves backward with a velocity of 2 m/s. What is the velocity of Skater B after they push off?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
2660844e-880f-492b-9a93-deeb872fab0e	Understanding Dimensional Consistency in Physical Equations	A scientist proposes a new equation to describe a physical phenomenon: \( E = k \cdot x^a \cdot v^b \), where \( E \) is energy measured in joules (J), \( x \) is distance in meters (m), \( v \) is velocity in meters per second (m/s), and \( k \) is a dimensionless constant. What are the correct values of \( a \) and \( b \) to ensure the dimensional consistency of the equation?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
f57a5d1a-c674-4214-8edb-2596bcfc41ef	Understanding Scalars and Vectors	A student is analyzing the motion of a car moving along a straight path. At a given instant, the car has a velocity of 20 m/s in the eastward direction and is subject to a deceleration of 2 m/s² in the same direction. Which of the following statements best describes the quantities involved in this scenario?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
85bb3711-b327-442c-979a-63e5e8dd38ea	Analyzing Motion with Constant Acceleration	A car accelerates uniformly from rest along a straight road. After traveling a distance of 200 meters, its speed is 20 m/s. What is the car's acceleration?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
d9dede6a-fa01-4291-8aaa-8f22c715deab	Projectile Motion: Maximum Height Calculation	A projectile is launched from the ground with an initial velocity of 20 m/s at an angle of 30 degrees above the horizontal. Assuming air resistance is negligible, what is the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
593b5224-04f8-475b-9837-405e9a5bd371	Projectile Motion: Maximum Height and Range	A projectile is launched from the ground with an initial speed of 40 m/s at an angle θ with respect to the horizontal. The projectile reaches its maximum height when it is 30 m above the launch point. Assume air resistance is negligible and take g = 9.8 m/s². What is the horizontal distance covered by the projectile when it returns to the ground?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
f24dd8cd-6d6a-46d7-932f-b8ba05d7619b	Understanding Relative Velocity in River Crossing	A swimmer is attempting to cross a river that flows eastward with a velocity of 3 m/s relative to the shore. The swimmer can swim with a velocity of 5 m/s relative to the water. If the swimmer wants to reach the point directly opposite on the other bank, at what angle to the north should the swimmer aim upstream?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
154e3eca-f55a-457b-a32a-48e90981f146	Understanding Forces in Equilibrium	A block of mass 5 kg is placed on a smooth, frictionless horizontal surface. It is connected to a wall by a horizontal spring with a spring constant of 200 N/m. Initially, the spring is at its natural length. A horizontal force is applied to the block, causing the spring to stretch by 0.1 m. What is the magnitude of the force applied to the block?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
19689099-5aff-4591-9481-05f5c96895c4	Friction and Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30° with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the maximum force parallel to the plane that can be applied upwards on the block without causing it to move?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
e594b82c-344c-491f-94d4-c3f8553bc008	Centripetal Force on a Rotating Disk	A small object of mass m is placed on a horizontal, frictionless disk that rotates with a constant angular velocity ω about a vertical axis through its center. The object is located at a distance r from the center of the disk. Which of the following expressions correctly represents the magnitude of the centripetal force acting on the object?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
9f140ded-4551-4999-955f-b0d186df3e86	Work and Energy in a Variable Force Field	A 2 kg object moves along the x-axis under the influence of a variable force given by F(x) = 3x^2 + 4x - 5 (in Newtons), where x is in meters. If the object moves from x = 1 m to x = 3 m, what is the work done on the object by the force?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
7b064e44-b9e9-4ea5-954c-339f79a90b22	Conservation of Energy in a Spring-Mass System	A block of mass 2 kg is attached to a horizontal spring with a spring constant of 200 N/m. The spring is initially compressed by 0.1 m and then released from rest on a frictionless surface. What is the speed of the block when it passes through the equilibrium position of the spring?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
975cce43-8931-40c1-80ec-8d02673c2cb3	Conservation of Momentum in a Two-Body Collision	Two ice skaters, Skater A with a mass of 50 kg and Skater B with a mass of 70 kg, are initially at rest on a frictionless ice surface. They push off against each other and move in opposite directions. If Skater A moves with a velocity of 3 m/s, what is the velocity of Skater B?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
2681fbc9-76dc-44da-a151-704429531f9c	Understanding Dimensional Consistency	A scientist is testing a new formula to calculate the force exerted by a mysterious particle. The proposed formula is F = k * (m^2 * v) / (d * t), where F is the force, m is the mass, v is the velocity, d is the distance, t is the time, and k is a dimensionless constant. Which of the following options correctly represents the dimensions of the force F?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
dc13eeca-ad35-4e3d-812d-90c6ff6b4979	Vector Addition in Two Dimensions	Consider two vectors \( \mathbf{A} \) and \( \mathbf{B} \) in a plane. Vector \( \mathbf{A} \) has a magnitude of 5 units and points east, while vector \( \mathbf{B} \) has a magnitude of 5 units and points north. What is the magnitude of the resultant vector \( \mathbf{R} = \mathbf{A} + \mathbf{B} \)?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
82127fd1-9cb3-418e-8cac-072ac53a1df8	Kinematic Analysis of Uniform Acceleration	A car starts from rest and accelerates uniformly over a straight road. After 5 seconds, it reaches a velocity of 20 m/s. What is the total distance covered by the car during this time?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
0ae4f7e9-26d7-47d3-8fef-717bc0c78009	Projectile Motion Analysis	A projectile is launched with an initial speed of 20 m/s at an angle of 30 degrees above the horizontal. Ignoring air resistance, what is the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
f648a701-7a70-4a7a-959a-17b7a485ed77	Projectile Motion: Maximum Height	A projectile is launched from the ground with an initial speed of 20 m/s at an angle of 30 degrees above the horizontal. Assuming no air resistance, what is the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
08066f6a-f6e4-4de8-884e-77ff0f6f08be	Relative Velocity: River Crossing Problem	A swimmer wants to cross a river flowing eastward with a speed of 3 m/s. The swimmer can swim with a speed of 4 m/s relative to the water. In which direction should the swimmer head to cross the river in the shortest time possible, and what will be the resultant speed of the swimmer relative to the ground?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
0b31f677-a35b-47cf-821a-d589065502ec	Friction and Motion on an Inclined Plane	A block of mass m is placed on a frictionless inclined plane making an angle θ with the horizontal. A horizontal force F is applied to the block, pushing it up the incline with constant velocity. Which of the following expressions correctly represents the magnitude of force F needed to achieve this motion?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
1beecede-1e44-4211-bfa3-e0ce5e49761c	Understanding the Influence of Friction on Motion	A block of mass 5 kg is placed on a rough horizontal surface with a coefficient of static friction μs = 0.6 and a coefficient of kinetic friction μk = 0.4. A horizontal force is gradually applied to the block. What is the minimum horizontal force required to start moving the block?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
13457605-8bbd-4171-9318-7347ef347b59	Understanding Angular Velocity in Circular Motion	A particle is moving in a circular path of radius 0.5 meters with a constant speed. If the particle completes one full revolution in 4 seconds, what is its angular velocity?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
cdaf2db3-f1e5-495a-aa26-3288ed2bf72a	Work Done on an Inclined Plane	A block of mass 5 kg is pushed up a frictionless inclined plane of angle 30° to the horizontal. The block is moved a distance of 10 meters along the incline. What is the work done by the applied force if the block moves at a constant speed?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
9a717039-8c28-4818-a90b-009fd0cf05f1	Conservation of Energy in a Pendulum System	A simple pendulum of length L and mass m is released from rest at an angle θ₀ with the vertical. Assume no air resistance or friction. At the lowest point of its swing, what is the speed v of the pendulum bob?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
0473e0d9-b887-4d95-b6cd-2b9198beb901	Conservation of Momentum in an Explosive Scenario	A stationary bomb with a mass of 10 kg explodes into three fragments. Two of the fragments, each with a mass of 3 kg, move in perpendicular directions with velocities of 4 m/s and 3 m/s, respectively. Determine the velocity of the third fragment immediately after the explosion.	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
08beedfd-68ad-438d-b130-d60187b62872	Understanding Dimensional Analysis	A new physical quantity X is defined in terms of the physical quantities A, B, and C as follows: X = A^2 * √(B/C). The dimensions of A are [M^1 L^0 T^0], B are [M^0 L^1 T^-2], and C are [M^0 L^1 T^0]. What are the dimensions of the new quantity X?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
917640e5-c8d5-456e-b6fd-dc639883b5f6	Understanding Scalars and Vectors	A student is analyzing different physical quantities to categorize them as either scalars or vectors. Which of the following quantities is correctly identified as a vector?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
e824ec99-7f4d-43c8-8858-5f5f9a9bb56a	Understanding Constant Acceleration	A car starts from rest and accelerates uniformly along a straight road. After traveling a distance of 100 meters, the car reaches a speed of 20 m/s. What is the car's acceleration?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
69bd9a44-61d1-4eb1-96b8-ed7af0bd4613	Motion in a Plane: Projectile Motion Analysis	A projectile is launched from the top of a 50-meter high cliff with an initial velocity of 20 m/s at an angle of 30 degrees above the horizontal. Assuming no air resistance, what is the horizontal distance traveled by the projectile before it hits the ground?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
b28ef9f4-6c3b-47b5-88c6-753f64a2ea82	Projectile Motion: Maximum Height and Range Relationship	A projectile is launched from the ground with an initial velocity of 40 m/s at an angle θ above the horizontal. If the maximum height reached by the projectile is 40 meters, what is the range of the projectile? Assume that air resistance is negligible and g = 9.8 m/s².	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
649159b3-588a-4538-bd9c-cd3a419a0e8b	Relative Velocity in a Moving Medium	A boat is attempting to cross a river that is 200 meters wide. The water in the river flows eastward at 3 m/s. The boat itself can move at a speed of 5 m/s relative to the water. If the boat sets off from the southern bank heading directly north, what will be the resultant velocity of the boat relative to an observer standing on the riverbank?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
a225f5f4-7f34-49fe-be29-7de57f0040b7	Friction on an Inclined Plane	A block of mass m is placed on a rough inclined plane with an angle of inclination θ with the horizontal. The coefficient of static friction between the block and the plane is μs. What is the maximum angle θ_max at which the block will remain at rest on the plane?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
501ff3e7-b0c1-48a7-904b-8ae92b3fa2e1	Understanding Friction on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane making an angle of 30° with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the maximum force parallel to the plane that can be applied upward on the block without causing it to move?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
eb79da33-5cc9-42e0-8ce4-4b52cf3af8e2	Understanding Centripetal Force in Uniform Circular Motion	A car of mass 1500 kg is moving with a constant speed of 20 m/s around a circular track of radius 100 meters. What is the magnitude of the centripetal force acting on the car?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
bb6dae8f-0da9-4ff5-8772-f2e092e685b1	Work Done on an Inclined Plane	A block of mass 10 kg is pushed up a frictionless inclined plane that makes an angle of 30 degrees with the horizontal. If a constant force of 100 N is applied parallel to the incline, moving the block 5 meters up the incline, what is the work done by the applied force?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.249Z	2025-07-14T02:23:04.249Z	{}
