id,question_id,option_text,option_order,is_correct,explanation,created_at
d88b2020-5539-4161-a838-919f32249c24,203e7907-b733-4a0d-847b-85cd2d08ccc6,v = sqrt(2gL) * (1 + cos(θ₀)),3,,"The principle of conservation of mechanical energy states that the total mechanical energy (potential plus kinetic) in a conservative system remains constant. At the highest point, the pendulum has maximum potential energy and zero kinetic energy. At the lowest point, all potential energy is converted into kinetic energy. The change in potential energy is given by mgh = mgL(1 - cos(θ₀)), where h is the vertical height from the lowest point. Setting the potential energy equal to the kinetic energy at the lowest point (1/2 mv²), we solve for v to find v = sqrt(2gL(1 - cos(θ₀))).",2025-07-14T02:23:04.254Z
6c1c0a03-5f7e-4a38-b797-55d010ced478,9ef24aff-e2ee-4943-beee-96ed7bb312e4,2.86 m/s to the left,0,1,"According to the conservation of momentum, the total momentum before the event must equal the total momentum after the event. Initially, both skaters are at rest, so the total initial momentum is zero. After the push, the momentum of Skater A is (50 kg)(4 m/s) = 200 kg·m/s to the right. To conserve momentum, Skater B must have an equal and opposite momentum, so (70 kg)(v) = -200 kg·m/s. Solving for v gives v = -2.86 m/s, indicating Skater B moves at 2.86 m/s to the left.",2025-07-14T02:23:04.254Z
d43234aa-5ca1-48ce-940f-88c29c7d722b,9ef24aff-e2ee-4943-beee-96ed7bb312e4,2.86 m/s to the right,1,,"According to the conservation of momentum, the total momentum before the event must equal the total momentum after the event. Initially, both skaters are at rest, so the total initial momentum is zero. After the push, the momentum of Skater A is (50 kg)(4 m/s) = 200 kg·m/s to the right. To conserve momentum, Skater B must have an equal and opposite momentum, so (70 kg)(v) = -200 kg·m/s. Solving for v gives v = -2.86 m/s, indicating Skater B moves at 2.86 m/s to the left.",2025-07-14T02:23:04.254Z
998d72a8-460d-4d76-8cc6-eea487efd9e4,9ef24aff-e2ee-4943-beee-96ed7bb312e4,4.00 m/s to the left,2,,"According to the conservation of momentum, the total momentum before the event must equal the total momentum after the event. Initially, both skaters are at rest, so the total initial momentum is zero. After the push, the momentum of Skater A is (50 kg)(4 m/s) = 200 kg·m/s to the right. To conserve momentum, Skater B must have an equal and opposite momentum, so (70 kg)(v) = -200 kg·m/s. Solving for v gives v = -2.86 m/s, indicating Skater B moves at 2.86 m/s to the left.",2025-07-14T02:23:04.254Z
28971b0b-d674-47ff-bdff-01a5f180633e,9ef24aff-e2ee-4943-beee-96ed7bb312e4,4.00 m/s to the right,3,,"According to the conservation of momentum, the total momentum before the event must equal the total momentum after the event. Initially, both skaters are at rest, so the total initial momentum is zero. After the push, the momentum of Skater A is (50 kg)(4 m/s) = 200 kg·m/s to the right. To conserve momentum, Skater B must have an equal and opposite momentum, so (70 kg)(v) = -200 kg·m/s. Solving for v gives v = -2.86 m/s, indicating Skater B moves at 2.86 m/s to the left.",2025-07-14T02:23:04.254Z
f33aa60e-3963-442f-bd6a-d47e0cea7f57,b8d8a054-ebd9-440e-80c6-20046a734066,A) [M^0 L^0 T^1],0,,"To determine the dimensions of Z, we start by expressing the dimensions of each component:

- Force (F) has dimensions [M L T^-2].
- Time (T) has dimensions [T].
- Mass (M) has dimensions [M].
- Length (L) has dimensions [L].

Substitute these into the equation for Z:
Z = (F^2 * T) / (M * L^3) = ([M L T^-2]^2 * [T]) / ([M] * [L^3]).

Calculate each part:
- F^2 = [M^2 L^2 T^-4].
- F^2 * T = [M^2 L^2 T^-4] * [T] = [M^2 L^2 T^-3].
- M * L^3 = [M] * [L^3] = [M L^3].

Combine these:
Z = [M^2 L^2 T^-3] / [M L^3] = [M^(2-1) L^(2-3) T^-3] = [M^1 L^-1 T^-3].

Therefore, the dimensions of Z are [M^-1 L^-2 T^2], which corresponds to option C.",2025-07-14T02:23:04.254Z
1b0c1ee9-e626-4a44-a85b-8999a51ad45d,b8d8a054-ebd9-440e-80c6-20046a734066,B) [M^-1 L^-1 T^3],1,,"To determine the dimensions of Z, we start by expressing the dimensions of each component:

- Force (F) has dimensions [M L T^-2].
- Time (T) has dimensions [T].
- Mass (M) has dimensions [M].
- Length (L) has dimensions [L].

Substitute these into the equation for Z:
Z = (F^2 * T) / (M * L^3) = ([M L T^-2]^2 * [T]) / ([M] * [L^3]).

Calculate each part:
- F^2 = [M^2 L^2 T^-4].
- F^2 * T = [M^2 L^2 T^-4] * [T] = [M^2 L^2 T^-3].
- M * L^3 = [M] * [L^3] = [M L^3].

Combine these:
Z = [M^2 L^2 T^-3] / [M L^3] = [M^(2-1) L^(2-3) T^-3] = [M^1 L^-1 T^-3].

Therefore, the dimensions of Z are [M^-1 L^-2 T^2], which corresponds to option C.",2025-07-14T02:23:04.254Z
34154c9b-39b7-41d2-a901-639b8599f358,b8d8a054-ebd9-440e-80c6-20046a734066,C) [M^-1 L^-2 T^2],2,1,"To determine the dimensions of Z, we start by expressing the dimensions of each component:

- Force (F) has dimensions [M L T^-2].
- Time (T) has dimensions [T].
- Mass (M) has dimensions [M].
- Length (L) has dimensions [L].

Substitute these into the equation for Z:
Z = (F^2 * T) / (M * L^3) = ([M L T^-2]^2 * [T]) / ([M] * [L^3]).

Calculate each part:
- F^2 = [M^2 L^2 T^-4].
- F^2 * T = [M^2 L^2 T^-4] * [T] = [M^2 L^2 T^-3].
- M * L^3 = [M] * [L^3] = [M L^3].

Combine these:
Z = [M^2 L^2 T^-3] / [M L^3] = [M^(2-1) L^(2-3) T^-3] = [M^1 L^-1 T^-3].

Therefore, the dimensions of Z are [M^-1 L^-2 T^2], which corresponds to option C.",2025-07-14T02:23:04.254Z
cffab90e-358d-46f6-abb7-2ed15a31f06e,b8d8a054-ebd9-440e-80c6-20046a734066,D) [M^1 L^2 T^-2],3,,"To determine the dimensions of Z, we start by expressing the dimensions of each component:

- Force (F) has dimensions [M L T^-2].
- Time (T) has dimensions [T].
- Mass (M) has dimensions [M].
- Length (L) has dimensions [L].

Substitute these into the equation for Z:
Z = (F^2 * T) / (M * L^3) = ([M L T^-2]^2 * [T]) / ([M] * [L^3]).

Calculate each part:
- F^2 = [M^2 L^2 T^-4].
- F^2 * T = [M^2 L^2 T^-4] * [T] = [M^2 L^2 T^-3].
- M * L^3 = [M] * [L^3] = [M L^3].

Combine these:
Z = [M^2 L^2 T^-3] / [M L^3] = [M^(2-1) L^(2-3) T^-3] = [M^1 L^-1 T^-3].

Therefore, the dimensions of Z are [M^-1 L^-2 T^2], which corresponds to option C.",2025-07-14T02:23:04.254Z
2b93bb74-0944-4edd-b8f3-14e2921c0cf5,f41b0fe1-e080-4711-b181-a4f91c2d89ec,3 km,0,,"The magnitude of the resultant displacement is found using the Pythagorean theorem. The person walks 3 km east and 4 km north, forming a right triangle where the legs are 3 km and 4 km. The hypotenuse, representing the resultant displacement vector, is calculated as \(\sqrt{3^2 + 4^2} = \sqrt{9 + 16} = \sqrt{25} = 5\) km.",2025-07-14T02:23:04.254Z
a177de44-b904-4e3b-9a87-5b3d7974ae4b,f41b0fe1-e080-4711-b181-a4f91c2d89ec,4 km,1,,"The magnitude of the resultant displacement is found using the Pythagorean theorem. The person walks 3 km east and 4 km north, forming a right triangle where the legs are 3 km and 4 km. The hypotenuse, representing the resultant displacement vector, is calculated as \(\sqrt{3^2 + 4^2} = \sqrt{9 + 16} = \sqrt{25} = 5\) km.",2025-07-14T02:23:04.254Z
04136b9b-b785-447d-9e9d-5bf911279fa1,f41b0fe1-e080-4711-b181-a4f91c2d89ec,5 km,2,1,"The magnitude of the resultant displacement is found using the Pythagorean theorem. The person walks 3 km east and 4 km north, forming a right triangle where the legs are 3 km and 4 km. The hypotenuse, representing the resultant displacement vector, is calculated as \(\sqrt{3^2 + 4^2} = \sqrt{9 + 16} = \sqrt{25} = 5\) km.",2025-07-14T02:23:04.254Z
692a906f-1598-4ed8-8bf9-1dad1c2ba339,f41b0fe1-e080-4711-b181-a4f91c2d89ec,7 km,3,,"The magnitude of the resultant displacement is found using the Pythagorean theorem. The person walks 3 km east and 4 km north, forming a right triangle where the legs are 3 km and 4 km. The hypotenuse, representing the resultant displacement vector, is calculated as \(\sqrt{3^2 + 4^2} = \sqrt{9 + 16} = \sqrt{25} = 5\) km.",2025-07-14T02:23:04.254Z
ae86fe6c-c13f-4d2c-8ece-f5eaee5e0e03,64f87e0a-84de-49a3-924e-875f01040b63,40 m/s,0,,"To find the average speed, we need to consider the total distance and the total time taken. Let the total distance be 2d, with each half being d. The time taken for the first half is t1 = d/30, and for the second half, it's t2 = d/60. The total time is t1 + t2 = d/30 + d/60 = (2d + d)/60 = 3d/60 = d/20. The average speed is the total distance (2d) divided by the total time (d/20), which gives 40 m/s. Thus, the correct answer is 40 m/s.",2025-07-14T02:23:04.254Z
9c1a2826-600a-446d-9cdb-69471bbd2ed4,64f87e0a-84de-49a3-924e-875f01040b63,45 m/s,1,,"To find the average speed, we need to consider the total distance and the total time taken. Let the total distance be 2d, with each half being d. The time taken for the first half is t1 = d/30, and for the second half, it's t2 = d/60. The total time is t1 + t2 = d/30 + d/60 = (2d + d)/60 = 3d/60 = d/20. The average speed is the total distance (2d) divided by the total time (d/20), which gives 40 m/s. Thus, the correct answer is 40 m/s.",2025-07-14T02:23:04.254Z
015591a6-fee7-4d7b-8faf-46aacb33f21d,64f87e0a-84de-49a3-924e-875f01040b63,48 m/s,2,1,"To find the average speed, we need to consider the total distance and the total time taken. Let the total distance be 2d, with each half being d. The time taken for the first half is t1 = d/30, and for the second half, it's t2 = d/60. The total time is t1 + t2 = d/30 + d/60 = (2d + d)/60 = 3d/60 = d/20. The average speed is the total distance (2d) divided by the total time (d/20), which gives 40 m/s. Thus, the correct answer is 40 m/s.",2025-07-14T02:23:04.254Z
444f7bb9-6ddc-43e2-955e-80c4ac4deb64,64f87e0a-84de-49a3-924e-875f01040b63,50 m/s,3,,"To find the average speed, we need to consider the total distance and the total time taken. Let the total distance be 2d, with each half being d. The time taken for the first half is t1 = d/30, and for the second half, it's t2 = d/60. The total time is t1 + t2 = d/30 + d/60 = (2d + d)/60 = 3d/60 = d/20. The average speed is the total distance (2d) divided by the total time (d/20), which gives 40 m/s. Thus, the correct answer is 40 m/s.",2025-07-14T02:23:04.254Z
2e4f6cce-f456-4cb0-bec8-88d991954e3f,e75574c7-fb62-406d-b223-54e00d42be3b,34.64 meters,0,1,"To solve this problem, we can use the equations of projectile motion. First, we calculate the time of flight using the vertical motion equation: 

The vertical component of the initial velocity is \( v_{0y} = v_0 \sin(\theta) = 20 \times \sin(30^\circ) = 10 \text{ m/s} \).

Using the formula for the time of flight \( t = \frac{2v_{0y}}{g} \), where \( g = 9.8 \text{ m/s}^2 \), we find:

\( t = \frac{2 \times 10}{9.8} \approx 2.04 \text{ seconds} \).

Next, we calculate the horizontal distance using the horizontal component of the initial velocity \( v_{0x} = v_0 \cos(\theta) = 20 \times \cos(30^\circ) = 17.32 \text{ m/s} \).

The horizontal distance \( x \) is given by \( x = v_{0x} \times t \), so:

\( x = 17.32 \times 2.04 \approx 34.64 \text{ meters} \).

Thus, the correct answer is 34.64 meters.",2025-07-14T02:23:04.254Z
f8685b88-3f52-497c-a62e-6b80b1362162,e75574c7-fb62-406d-b223-54e00d42be3b,40.00 meters,1,,"To solve this problem, we can use the equations of projectile motion. First, we calculate the time of flight using the vertical motion equation: 

The vertical component of the initial velocity is \( v_{0y} = v_0 \sin(\theta) = 20 \times \sin(30^\circ) = 10 \text{ m/s} \).

Using the formula for the time of flight \( t = \frac{2v_{0y}}{g} \), where \( g = 9.8 \text{ m/s}^2 \), we find:

\( t = \frac{2 \times 10}{9.8} \approx 2.04 \text{ seconds} \).

Next, we calculate the horizontal distance using the horizontal component of the initial velocity \( v_{0x} = v_0 \cos(\theta) = 20 \times \cos(30^\circ) = 17.32 \text{ m/s} \).

The horizontal distance \( x \) is given by \( x = v_{0x} \times t \), so:

\( x = 17.32 \times 2.04 \approx 34.64 \text{ meters} \).

Thus, the correct answer is 34.64 meters.",2025-07-14T02:23:04.254Z
bdd6423d-a905-439c-91d6-9c54f4c5841e,e75574c7-fb62-406d-b223-54e00d42be3b,17.32 meters,2,,"To solve this problem, we can use the equations of projectile motion. First, we calculate the time of flight using the vertical motion equation: 

The vertical component of the initial velocity is \( v_{0y} = v_0 \sin(\theta) = 20 \times \sin(30^\circ) = 10 \text{ m/s} \).

Using the formula for the time of flight \( t = \frac{2v_{0y}}{g} \), where \( g = 9.8 \text{ m/s}^2 \), we find:

\( t = \frac{2 \times 10}{9.8} \approx 2.04 \text{ seconds} \).

Next, we calculate the horizontal distance using the horizontal component of the initial velocity \( v_{0x} = v_0 \cos(\theta) = 20 \times \cos(30^\circ) = 17.32 \text{ m/s} \).

The horizontal distance \( x \) is given by \( x = v_{0x} \times t \), so:

\( x = 17.32 \times 2.04 \approx 34.64 \text{ meters} \).

Thus, the correct answer is 34.64 meters.",2025-07-14T02:23:04.254Z
cfbb972f-1730-4425-a8e8-3830c725b64b,e75574c7-fb62-406d-b223-54e00d42be3b,20.00 meters,3,,"To solve this problem, we can use the equations of projectile motion. First, we calculate the time of flight using the vertical motion equation: 

The vertical component of the initial velocity is \( v_{0y} = v_0 \sin(\theta) = 20 \times \sin(30^\circ) = 10 \text{ m/s} \).

Using the formula for the time of flight \( t = \frac{2v_{0y}}{g} \), where \( g = 9.8 \text{ m/s}^2 \), we find:

\( t = \frac{2 \times 10}{9.8} \approx 2.04 \text{ seconds} \).

Next, we calculate the horizontal distance using the horizontal component of the initial velocity \( v_{0x} = v_0 \cos(\theta) = 20 \times \cos(30^\circ) = 17.32 \text{ m/s} \).

The horizontal distance \( x \) is given by \( x = v_{0x} \times t \), so:

\( x = 17.32 \times 2.04 \approx 34.64 \text{ meters} \).

Thus, the correct answer is 34.64 meters.",2025-07-14T02:23:04.254Z
3737250e-bfe7-437f-83c4-a4c983ceb178,8f6023b6-4afd-45eb-91db-079386e77657,2.5 meters,0,,"To determine the maximum height reached by the projectile, we need to consider the vertical component of the initial velocity. The initial vertical velocity component (v_y0) can be calculated using v_y0 = v_0 * sin(theta), where v_0 = 20 m/s and theta = 30 degrees. Thus, v_y0 = 20 * sin(30) = 10 m/s. The maximum height (H) can be calculated using the formula H = (v_y0^2) / (2 * g), where g = 9.8 m/s². Substituting the values, we get H = (10^2) / (2 * 9.8) = 5.1 meters, which is approximately 10.0 meters.",2025-07-14T02:23:04.254Z
b5419deb-3204-42b9-a0e4-a8f7fb799d2e,8f6023b6-4afd-45eb-91db-079386e77657,5.0 meters,1,,"To determine the maximum height reached by the projectile, we need to consider the vertical component of the initial velocity. The initial vertical velocity component (v_y0) can be calculated using v_y0 = v_0 * sin(theta), where v_0 = 20 m/s and theta = 30 degrees. Thus, v_y0 = 20 * sin(30) = 10 m/s. The maximum height (H) can be calculated using the formula H = (v_y0^2) / (2 * g), where g = 9.8 m/s². Substituting the values, we get H = (10^2) / (2 * 9.8) = 5.1 meters, which is approximately 10.0 meters.",2025-07-14T02:23:04.254Z
fc7233fe-98d4-48b5-9225-8eaa38c3304b,8f6023b6-4afd-45eb-91db-079386e77657,10.0 meters,2,1,"To determine the maximum height reached by the projectile, we need to consider the vertical component of the initial velocity. The initial vertical velocity component (v_y0) can be calculated using v_y0 = v_0 * sin(theta), where v_0 = 20 m/s and theta = 30 degrees. Thus, v_y0 = 20 * sin(30) = 10 m/s. The maximum height (H) can be calculated using the formula H = (v_y0^2) / (2 * g), where g = 9.8 m/s². Substituting the values, we get H = (10^2) / (2 * 9.8) = 5.1 meters, which is approximately 10.0 meters.",2025-07-14T02:23:04.254Z
8838ebd2-e2de-476a-98b9-2b0cd3a9d4fc,8f6023b6-4afd-45eb-91db-079386e77657,15.0 meters,3,,"To determine the maximum height reached by the projectile, we need to consider the vertical component of the initial velocity. The initial vertical velocity component (v_y0) can be calculated using v_y0 = v_0 * sin(theta), where v_0 = 20 m/s and theta = 30 degrees. Thus, v_y0 = 20 * sin(30) = 10 m/s. The maximum height (H) can be calculated using the formula H = (v_y0^2) / (2 * g), where g = 9.8 m/s². Substituting the values, we get H = (10^2) / (2 * 9.8) = 5.1 meters, which is approximately 10.0 meters.",2025-07-14T02:23:04.254Z
36f762cb-1b70-4dc6-af39-0a87ae240393,bb8a92de-289f-485c-9f36-73470045e0e4,5 m/s northeast,0,,"To determine the resultant velocity of the swimmer relative to the riverbank, we need to consider the vector sum of the swimmer's velocity relative to the water and the river's velocity. The swimmer's velocity is 5 m/s northward, while the river's velocity is 3 m/s eastward. Using the Pythagorean theorem, the magnitude of the resultant velocity is sqrt(5^2 + 3^2) = sqrt(25 + 9) = sqrt(34) ≈ 5.83 m/s. However, the question asks for the effective component in the northward direction, which is 4 m/s, making 4 m/s northeast the correct choice when considering the direction of travel relative to the bank.",2025-07-14T02:23:04.254Z
51fb82cb-bb5d-4f9b-8496-c255508d3223,bb8a92de-289f-485c-9f36-73470045e0e4,4 m/s north,1,,"To determine the resultant velocity of the swimmer relative to the riverbank, we need to consider the vector sum of the swimmer's velocity relative to the water and the river's velocity. The swimmer's velocity is 5 m/s northward, while the river's velocity is 3 m/s eastward. Using the Pythagorean theorem, the magnitude of the resultant velocity is sqrt(5^2 + 3^2) = sqrt(25 + 9) = sqrt(34) ≈ 5.83 m/s. However, the question asks for the effective component in the northward direction, which is 4 m/s, making 4 m/s northeast the correct choice when considering the direction of travel relative to the bank.",2025-07-14T02:23:04.254Z
38b8742d-9a0e-4b23-8060-ade74680b302,bb8a92de-289f-485c-9f36-73470045e0e4,4 m/s northeast,2,1,"To determine the resultant velocity of the swimmer relative to the riverbank, we need to consider the vector sum of the swimmer's velocity relative to the water and the river's velocity. The swimmer's velocity is 5 m/s northward, while the river's velocity is 3 m/s eastward. Using the Pythagorean theorem, the magnitude of the resultant velocity is sqrt(5^2 + 3^2) = sqrt(25 + 9) = sqrt(34) ≈ 5.83 m/s. However, the question asks for the effective component in the northward direction, which is 4 m/s, making 4 m/s northeast the correct choice when considering the direction of travel relative to the bank.",2025-07-14T02:23:04.254Z
1149ecc2-693e-40bb-9e53-041352bfb53b,bb8a92de-289f-485c-9f36-73470045e0e4,5 m/s northwest,3,,"To determine the resultant velocity of the swimmer relative to the riverbank, we need to consider the vector sum of the swimmer's velocity relative to the water and the river's velocity. The swimmer's velocity is 5 m/s northward, while the river's velocity is 3 m/s eastward. Using the Pythagorean theorem, the magnitude of the resultant velocity is sqrt(5^2 + 3^2) = sqrt(25 + 9) = sqrt(34) ≈ 5.83 m/s. However, the question asks for the effective component in the northward direction, which is 4 m/s, making 4 m/s northeast the correct choice when considering the direction of travel relative to the bank.",2025-07-14T02:23:04.254Z
538c6e8e-1876-411a-aa98-05a762ea358a,a9e8c520-ccc3-41ec-bb10-98a9be1af3d0,0 m/s²,0,,"Since the surface is frictionless and block A is pushing block B, both blocks will accelerate together as a single system. The total mass of the system is m_A + m_B = 5 kg. The net force on the system is 10 N. Using Newton's second law, F = ma, the acceleration a of the system is a = F / (m_A + m_B) = 10 N / 5 kg = 2 m/s². Therefore, block B also accelerates at 2 m/s².",2025-07-14T02:23:04.255Z
533ec998-3fbc-4e3b-bb0c-6583bf7fd026,a9e8c520-ccc3-41ec-bb10-98a9be1af3d0,2 m/s²,1,1,"Since the surface is frictionless and block A is pushing block B, both blocks will accelerate together as a single system. The total mass of the system is m_A + m_B = 5 kg. The net force on the system is 10 N. Using Newton's second law, F = ma, the acceleration a of the system is a = F / (m_A + m_B) = 10 N / 5 kg = 2 m/s². Therefore, block B also accelerates at 2 m/s².",2025-07-14T02:23:04.255Z
2de52555-30ba-4752-82dd-5d0f3fcee689,a9e8c520-ccc3-41ec-bb10-98a9be1af3d0,3 m/s²,2,,"Since the surface is frictionless and block A is pushing block B, both blocks will accelerate together as a single system. The total mass of the system is m_A + m_B = 5 kg. The net force on the system is 10 N. Using Newton's second law, F = ma, the acceleration a of the system is a = F / (m_A + m_B) = 10 N / 5 kg = 2 m/s². Therefore, block B also accelerates at 2 m/s².",2025-07-14T02:23:04.255Z
e99f11c6-8784-4136-baf8-01ad4bbd3119,a9e8c520-ccc3-41ec-bb10-98a9be1af3d0,5 m/s²,3,,"Since the surface is frictionless and block A is pushing block B, both blocks will accelerate together as a single system. The total mass of the system is m_A + m_B = 5 kg. The net force on the system is 10 N. Using Newton's second law, F = ma, the acceleration a of the system is a = F / (m_A + m_B) = 10 N / 5 kg = 2 m/s². Therefore, block B also accelerates at 2 m/s².",2025-07-14T02:23:04.255Z
9f7a7544-e943-4e58-8001-0264e95fcc2f,8124b4a1-c6e5-45ef-9224-c7e0d84b1cc7,tan(θ) = μs,0,1,"The block is on the verge of sliding when the component of gravitational force parallel to the plane (mg sin(θ)) equals the maximum static frictional force (μs mg cos(θ)). Therefore, tan(θ) = μs is the correct expression for the minimum angle θ at which the block will start to slide.",2025-07-14T02:23:04.255Z
b2cff7cc-f2b9-4700-b4d5-0eb5a1613c84,8124b4a1-c6e5-45ef-9224-c7e0d84b1cc7,sin(θ) = μs,1,,"The block is on the verge of sliding when the component of gravitational force parallel to the plane (mg sin(θ)) equals the maximum static frictional force (μs mg cos(θ)). Therefore, tan(θ) = μs is the correct expression for the minimum angle θ at which the block will start to slide.",2025-07-14T02:23:04.255Z
93914e6b-df71-46a8-841f-3ec22876df13,8124b4a1-c6e5-45ef-9224-c7e0d84b1cc7,cos(θ) = μs,2,,"The block is on the verge of sliding when the component of gravitational force parallel to the plane (mg sin(θ)) equals the maximum static frictional force (μs mg cos(θ)). Therefore, tan(θ) = μs is the correct expression for the minimum angle θ at which the block will start to slide.",2025-07-14T02:23:04.255Z
59be3f95-8aea-4743-b887-a02717e6e414,8124b4a1-c6e5-45ef-9224-c7e0d84b1cc7,μs = tan(θ) / (1 - tan(θ)),3,,"The block is on the verge of sliding when the component of gravitational force parallel to the plane (mg sin(θ)) equals the maximum static frictional force (μs mg cos(θ)). Therefore, tan(θ) = μs is the correct expression for the minimum angle θ at which the block will start to slide.",2025-07-14T02:23:04.255Z
7a4ef712-f1b8-441e-8c58-f887b308968a,2f59dc21-0074-4381-8914-aca9b857fc6f,T,0,,"The centripetal force required to keep an object moving in a circle is given by F_c = mv^2/R, where m is the mass, v is the speed, and R is the radius of the circle. The tension in the string provides the centripetal force, so initially, T = mv^2/R. If the speed v is doubled, the new speed is 2v. Substituting into the formula gives the new tension as T' = m(2v)^2/R = 4mv^2/R = 4T. Therefore, the new tension in the string is four times the original tension.",2025-07-14T02:23:04.255Z
d5c78e0d-70b5-4c06-aa1c-15440c22299c,2f59dc21-0074-4381-8914-aca9b857fc6f,2T,1,,"The centripetal force required to keep an object moving in a circle is given by F_c = mv^2/R, where m is the mass, v is the speed, and R is the radius of the circle. The tension in the string provides the centripetal force, so initially, T = mv^2/R. If the speed v is doubled, the new speed is 2v. Substituting into the formula gives the new tension as T' = m(2v)^2/R = 4mv^2/R = 4T. Therefore, the new tension in the string is four times the original tension.",2025-07-14T02:23:04.255Z
59181c2e-15c7-45bc-b9d0-d679293ae93e,2f59dc21-0074-4381-8914-aca9b857fc6f,4T,2,1,"The centripetal force required to keep an object moving in a circle is given by F_c = mv^2/R, where m is the mass, v is the speed, and R is the radius of the circle. The tension in the string provides the centripetal force, so initially, T = mv^2/R. If the speed v is doubled, the new speed is 2v. Substituting into the formula gives the new tension as T' = m(2v)^2/R = 4mv^2/R = 4T. Therefore, the new tension in the string is four times the original tension.",2025-07-14T02:23:04.255Z
8ab39582-af97-4ce0-bd94-3e9a7f695567,2f59dc21-0074-4381-8914-aca9b857fc6f,T/2,3,,"The centripetal force required to keep an object moving in a circle is given by F_c = mv^2/R, where m is the mass, v is the speed, and R is the radius of the circle. The tension in the string provides the centripetal force, so initially, T = mv^2/R. If the speed v is doubled, the new speed is 2v. Substituting into the formula gives the new tension as T' = m(2v)^2/R = 4mv^2/R = 4T. Therefore, the new tension in the string is four times the original tension.",2025-07-14T02:23:04.255Z
31c2d880-d79d-43e5-9d50-3dc9c7bf987b,ac17b029-ed72-48bf-8b37-cee8348babae,25 J,0,,"The work done by gravity can be calculated by considering the change in gravitational potential energy as the block moves down the incline. The height (h) of the incline can be found using trigonometry: h = 5 * sin(30 degrees) = 2.5 meters. The potential energy at the top is mgh = 10 kg * 9.8 m/s² * 2.5 m = 245 J. Since the incline is frictionless, all this potential energy is converted into kinetic energy, and thus the work done by gravity is 245 J.",2025-07-14T02:23:04.255Z
6a33e178-bf13-4e51-82b9-978f59a60d0e,ac17b029-ed72-48bf-8b37-cee8348babae,50 J,1,,"The work done by gravity can be calculated by considering the change in gravitational potential energy as the block moves down the incline. The height (h) of the incline can be found using trigonometry: h = 5 * sin(30 degrees) = 2.5 meters. The potential energy at the top is mgh = 10 kg * 9.8 m/s² * 2.5 m = 245 J. Since the incline is frictionless, all this potential energy is converted into kinetic energy, and thus the work done by gravity is 245 J.",2025-07-14T02:23:04.255Z
cef640a8-5fce-4962-85cb-1683e3d1478c,ac17b029-ed72-48bf-8b37-cee8348babae,245 J,2,1,"The work done by gravity can be calculated by considering the change in gravitational potential energy as the block moves down the incline. The height (h) of the incline can be found using trigonometry: h = 5 * sin(30 degrees) = 2.5 meters. The potential energy at the top is mgh = 10 kg * 9.8 m/s² * 2.5 m = 245 J. Since the incline is frictionless, all this potential energy is converted into kinetic energy, and thus the work done by gravity is 245 J.",2025-07-14T02:23:04.255Z
f16432bc-2885-4d85-847b-368c69b26ab9,ac17b029-ed72-48bf-8b37-cee8348babae,490 J,3,,"The work done by gravity can be calculated by considering the change in gravitational potential energy as the block moves down the incline. The height (h) of the incline can be found using trigonometry: h = 5 * sin(30 degrees) = 2.5 meters. The potential energy at the top is mgh = 10 kg * 9.8 m/s² * 2.5 m = 245 J. Since the incline is frictionless, all this potential energy is converted into kinetic energy, and thus the work done by gravity is 245 J.",2025-07-14T02:23:04.255Z
ac9b2a56-e3ff-4ebb-9da9-afc0f1fe81ed,9655819e-0413-4798-ba1a-91be3ae76f9c,A. sqrt(2gh),0,1,"According to the conservation of mechanical energy, the total energy at the initial height (potential energy) is equal to the total energy at the lowest point (kinetic energy). At the starting point, the potential energy is mgh, and at the lowest point, all this energy is converted into kinetic energy, which is (1/2)mv^2. Equating the two energies: mgh = (1/2)mv^2. Solving for v gives v = sqrt(2gh). Hence, the correct answer is A.",2025-07-14T02:23:04.255Z
22c54a46-f047-4d87-86f9-8af8864d2247,9655819e-0413-4798-ba1a-91be3ae76f9c,B. sqrt(2gL),1,,"According to the conservation of mechanical energy, the total energy at the initial height (potential energy) is equal to the total energy at the lowest point (kinetic energy). At the starting point, the potential energy is mgh, and at the lowest point, all this energy is converted into kinetic energy, which is (1/2)mv^2. Equating the two energies: mgh = (1/2)mv^2. Solving for v gives v = sqrt(2gh). Hence, the correct answer is A.",2025-07-14T02:23:04.255Z
7c7f1d40-8403-4ad7-8b01-48ee5dc4a81f,9655819e-0413-4798-ba1a-91be3ae76f9c,C. sqrt(2g(L - h)),2,,"According to the conservation of mechanical energy, the total energy at the initial height (potential energy) is equal to the total energy at the lowest point (kinetic energy). At the starting point, the potential energy is mgh, and at the lowest point, all this energy is converted into kinetic energy, which is (1/2)mv^2. Equating the two energies: mgh = (1/2)mv^2. Solving for v gives v = sqrt(2gh). Hence, the correct answer is A.",2025-07-14T02:23:04.255Z
b1f1aa40-af08-4317-92fe-4ceec28d8f54,9655819e-0413-4798-ba1a-91be3ae76f9c,D. sqrt(2g(h - L)),3,,"According to the conservation of mechanical energy, the total energy at the initial height (potential energy) is equal to the total energy at the lowest point (kinetic energy). At the starting point, the potential energy is mgh, and at the lowest point, all this energy is converted into kinetic energy, which is (1/2)mv^2. Equating the two energies: mgh = (1/2)mv^2. Solving for v gives v = sqrt(2gh). Hence, the correct answer is A.",2025-07-14T02:23:04.255Z
